10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527924,"counter":222,"attributes":[["http2.header_length",4151799666]]},"event_2":{"timestamp":1682586589.527924,"counter":222,"attributes":[["http2.header_method",125]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527926,"counter":223,"attributes":[["http2.header_length",4150873970]]},"event_2":{"timestamp":1682586589.527926,"counter":223,"attributes":[["http2.header_method",34]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558486,"counter":224,"attributes":[["http2.header_length",4150873970]]},"event_2":{"timestamp":1682586589.558486,"counter":224,"attributes":[["http2.header_method",34]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558496,"counter":225,"attributes":[["http2.header_length",2013265920]]},"event_2":{"timestamp":1682586589.558496,"counter":225,"attributes":[["http2.header_method",59]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558664,"counter":228,"attributes":[["http2.header_length",372783425]]},"event_2":{"timestamp":1682586589.558664,"counter":228,"attributes":[["http2.header_method",68]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558671,"counter":229,"attributes":[["http2.header_length",383420758]]},"event_2":{"timestamp":1682586589.558671,"counter":229,"attributes":[["http2.header_method",210]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558675,"counter":230,"attributes":[["http2.header_length",372322867]]},"event_2":{"timestamp":1682586589.558675,"counter":230,"attributes":[["http2.header_method",45]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558678,"counter":231,"attributes":[["http2.header_length",372323874]]},"event_2":{"timestamp":1682586589.558678,"counter":231,"attributes":[["http2.header_method",105]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558682,"counter":232,"attributes":[["http2.header_length",369861212]]},"event_2":{"timestamp":1682586589.558682,"counter":232,"attributes":[["http2.header_method",30]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558685,"counter":233,"attributes":[["http2.header_length",373638704]]},"event_2":{"timestamp":1682586589.558685,"counter":233,"attributes":[["http2.header_method",55]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558688,"counter":234,"attributes":[["http2.header_length",372908597]]},"event_2":{"timestamp":1682586589.558688,"counter":234,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.558690,"counter":235,"attributes":[["http2.header_length",384438029]]},"event_2":{"timestamp":1682586589.558690,"counter":235,"attributes":[["http2.header_method",97]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.599931,"counter":246,"attributes":[["http2.header_length",384438029]]},"event_2":{"timestamp":1682586589.599931,"counter":246,"attributes":[["http2.header_method",97]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.600795,"counter":247,"attributes":[["http2.header_length",2013265920]]},"event_2":{"timestamp":1682586589.600795,"counter":247,"attributes":[["http2.header_method",59]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.600832,"counter":248,"attributes":[["http2.header_length",1060254516]]},"event_2":{"timestamp":1682586589.600832,"counter":248,"attributes":[["http2.header_method",66]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.600838,"counter":249,"attributes":[["http2.header_length",1063613559]]},"event_2":{"timestamp":1682586589.600838,"counter":249,"attributes":[["http2.header_method",103]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.600842,"counter":250,"attributes":[["http2.header_length",1064661097]]},"event_2":{"timestamp":1682586589.600842,"counter":250,"attributes":[["http2.header_method",34]]}}
